Wavelength,Reflectance,Transmittance
1192,0.398397966,0.463386618
1193,0.398329992,0.463582087
1194,0.398258057,0.463487781
1195,0.398206285,0.463494227
1196,0.398174703,0.463402213
1197,0.398147314,0.463599288
1198,0.398135585,0.464239339
1199,0.398121774,0.464366753
1200,0.398104809,0.464418929
1201,0.398101576,0.464374947
1202,0.398113773,0.46438231
1203,0.398128603,0.46389499
1204,0.398168265,0.463971076
1205,0.398245416,0.46459415
1206,0.39828796,0.464717305
1207,0.398318289,0.464580955
1208,0.398376793,0.464755445
1209,0.398433887,0.465035253
1210,0.398499455,0.465148091
1211,0.398588818,0.465373813
1212,0.398678465,0.465509859
1213,0.398756766,0.465349706
1214,0.398854797,0.465393843
1215,0.398992154,0.465585734
1216,0.39910167,0.465772446
1217,0.399187721,0.466037474
1218,0.399298687,0.466220819
1219,0.399421991,0.466380504
1220,0.399532947,0.466575677
1221,0.399645446,0.46676152
1222,0.399769201,0.466852569
1223,0.399897592,0.46708803
1224,0.400016194,0.467526085
1225,0.400143309,0.467631593
1226,0.400303328,0.467552537
1227,0.400422864,0.467688783
1228,0.40050857,0.467609596
1229,0.400620055,0.467886957
1230,0.400737046,0.468760284
1231,0.400841462,0.469023177
1232,0.400950927,0.468880986
1233,0.401054544,0.469174403
1234,0.401146659,0.469573639
1235,0.401233811,0.469723145
1236,0.401311261,0.470035714
1237,0.401402393,0.470311737
1238,0.401500353,0.470245805
1239,0.401584738,0.470237111
1240,0.401667367,0.470281906
1241,0.401760816,0.470571086
1242,0.401842253,0.470677563
1243,0.401910044,0.470507015
1244,0.401971994,0.470763765
1245,0.402028,0.471476325
1246,0.402097894,0.471519295
1247,0.402162992,0.471212078
1248,0.402224715,0.471406137
1249,0.402312265,0.471514031
1250,0.402364755,0.471619924
1251,0.402380841,0.472163363
1252,0.402416136,0.472488156
1253,0.402453659,0.472585612
1254,0.402482803,0.472578637
1255,0.402503428,0.472464361
1256,0.402535948,0.472595801
1257,0.402585167,0.472672129
1258,0.402605421,0.472696471
1259,0.402617721,0.472940252
1260,0.40262921,0.473198939
1261,0.402614292,0.473397551
1262,0.402602283,0.473430386
1263,0.40259217,0.473515869
1264,0.402598037,0.473787306
1265,0.402577101,0.473870496
1266,0.402537903,0.47378336
1267,0.402507001,0.473656401
1268,0.402477862,0.473384369
1269,0.402429251,0.473443357
1270,0.402371539,0.473595185
1271,0.402312864,0.473602457
1272,0.402240542,0.473767639
1273,0.402165904,0.473943752
1274,0.402092761,0.474015008
1275,0.402013394,0.473999311
1276,0.401930486,0.474189945
1277,0.401829985,0.474169622
1278,0.401719825,0.473656915
1279,0.401605927,0.473476948
1280,0.401476448,0.473514566
1281,0.40134139,0.473476698
1282,0.401203896,0.473465587
1283,0.401061184,0.473521816
1284,0.400916951,0.473754031
1285,0.400744441,0.473764456
1286,0.400584025,0.473606596
1287,0.400429676,0.473299758
1288,0.400252886,0.473195953
1289,0.400063038,0.472952045
1290,0.399874705,0.472790794
1291,0.39968375,0.472874896
1292,0.399467406,0.472805599
1293,0.399252494,0.472456265
1294,0.399001639,0.472414624
1295,0.39868895,0.472801991
1296,0.398423975,0.472679659
1297,0.398190408,0.472341531
1298,0.397903698,0.472115598
1299,0.397606047,0.471518207
1300,0.397305188,0.471215988
1301,0.396975883,0.471358876
1302,0.396626789,0.471178796
1303,0.39629155,0.470819571
1304,0.395924676,0.470560301
1305,0.39550519,0.470140387
1306,0.395087534,0.469853729
1307,0.394675909,0.46960174
1308,0.394242564,0.4696982
1309,0.393770313,0.46937473
1310,0.393269604,0.46894945
1311,0.392765702,0.468590116
1312,0.392242612,0.468113247
1313,0.39168539,0.467577793
1314,0.391121483,0.467073155
1315,0.390529274,0.466571557
1316,0.389901082,0.465894052
1317,0.389249854,0.465353434
1318,0.388584107,0.465066654
1319,0.387899054,0.464505072
1320,0.387188774,0.463663667
1321,0.38645509,0.46310405
1322,0.385708571,0.46272171
1323,0.384946817,0.462102105
1324,0.384159906,0.461528737
1325,0.383355428,0.4608866
1326,0.382563496,0.459840842
1327,0.381721787,0.459137016
1328,0.380827581,0.458824018
1329,0.379939444,0.45824227
1330,0.379036563,0.45767663
1331,0.378120029,0.457021954
1332,0.377209549,0.456200647
1333,0.376272561,0.455287077
1334,0.375314067,0.454458566
1335,0.374322528,0.453600146
1336,0.373356674,0.452920223
1337,0.372392117,0.452419654
1338,0.371413091,0.451610164
1339,0.370425656,0.450657224
