Wavelength,Reflectance,Transmittance
1037,0.404729615,0.52002892
1038,0.404703291,0.519999314
1039,0.404686611,0.520218401
1040,0.404658805,0.519614782
1041,0.404677878,0.519242539
1042,0.404690708,0.519345199
1043,0.404722257,0.519719527
1044,0.404736816,0.519801734
1045,0.404766996,0.520489365
1046,0.404753276,0.520622832
1047,0.40470528,0.520140674
1048,0.404694427,0.520100793
1049,0.404620258,0.520084629
1050,0.404557158,0.519883877
1051,0.404574818,0.520205152
1052,0.40456014,0.520510172
1053,0.404586526,0.520842265
1054,0.404631239,0.521131824
1055,0.404613308,0.521055797
1056,0.404604511,0.521060572
1057,0.404573107,0.520927168
1058,0.404491109,0.52045646
1059,0.404461052,0.520455678
1060,0.404438959,0.520591061
1061,0.404428869,0.520630215
1062,0.404443072,0.520802723
1063,0.404474771,0.521250752
1064,0.404497727,0.521318702
1065,0.404468864,0.521410613
1066,0.404432337,0.521501362
1067,0.404420763,0.521655372
1068,0.404369678,0.521682634
1069,0.404329781,0.521565635
1070,0.40431522,0.521680293
1071,0.404339404,0.522089522
1072,0.404294245,0.522052565
1073,0.404228946,0.521837612
1074,0.404183461,0.521762256
1075,0.404053739,0.521280213
1076,0.40402723,0.521290994
1077,0.404154298,0.521945026
1078,0.404149466,0.522124486
1079,0.404121369,0.52226169
1080,0.404062894,0.52234774
1081,0.403963722,0.522210914
1082,0.403837872,0.521916892
1083,0.403798985,0.521966062
1084,0.403823027,0.521979565
1085,0.403788702,0.522063611
1086,0.403754828,0.522248007
1087,0.403686263,0.5223236
1088,0.403554974,0.522501756
1089,0.403493183,0.522455507
1090,0.403460391,0.52205821
1091,0.403416073,0.522044745
1092,0.403414857,0.52210019
1093,0.40336911,0.522170797
1094,0.403301735,0.522622193
1095,0.40319362,0.522733068
1096,0.403133807,0.522276198
1097,0.403078456,0.522164598
1098,0.402993154,0.522119525
1099,0.402960082,0.522071125
1100,0.402863865,0.522424829
1101,0.40272046,0.522697538
1102,0.402650302,0.522821237
1103,0.402629586,0.52278755
1104,0.402549499,0.522791151
1105,0.402481758,0.52268622
1106,0.402409601,0.522671807
1107,0.402271645,0.522684273
1108,0.402184369,0.522697434
1109,0.402168492,0.522826557
1110,0.402100802,0.522812679
1111,0.402008468,0.522697993
1112,0.401929205,0.522552172
1113,0.401844466,0.522513031
1114,0.401735262,0.522538264
1115,0.401641671,0.522710841
1116,0.401543937,0.522797969
1117,0.401457265,0.522820827
1118,0.401389034,0.522799765
1119,0.401271761,0.522677863
1120,0.401129518,0.522315898
1121,0.401018594,0.522318525
1122,0.400886193,0.522361254
1123,0.400754604,0.522465113
1124,0.400674059,0.523015291
1125,0.400550254,0.523196083
1126,0.400390789,0.523273893
1127,0.400224915,0.523155831
1128,0.400068007,0.522635388
1129,0.399855894,0.522363368
1130,0.399649855,0.522394751
1131,0.399463559,0.522318734
1132,0.399222176,0.522143394
1133,0.398967785,0.522138205
1134,0.398695736,0.521993976
1135,0.398370562,0.521530736
1136,0.398061438,0.521383325
1137,0.397777296,0.521637691
1138,0.397444104,0.521460544
1139,0.397096701,0.520971743
1140,0.396718681,0.520674201
1141,0.396262684,0.520167842
1142,0.395866619,0.51998454
1143,0.395494596,0.520326134
1144,0.395097882,0.520239601
1145,0.394698751,0.520003999
1146,0.39433808,0.519841461
1147,0.393939764,0.519469634
1148,0.393528737,0.519019069
1149,0.393155794,0.518777765
1150,0.392807166,0.51882514
1151,0.392472096,0.518508485
1152,0.392148202,0.518012044
1153,0.391838464,0.517658274
1154,0.391544227,0.517016536
1155,0.391273913,0.51691329
1156,0.391008939,0.517408969
1157,0.390776696,0.517361084
1158,0.390582804,0.517182298
1159,0.390388944,0.517200952
1160,0.390199397,0.517026694
1161,0.390042301,0.516925855
1162,0.38991648,0.517171898
1163,0.389784164,0.517232746
1164,0.389670642,0.516939566
1165,0.38956095,0.51691213
1166,0.389457139,0.516934762
1167,0.389339742,0.517182273
1168,0.38927215,0.517087164
1169,0.389243841,0.516783177
1170,0.389181434,0.516806998
1171,0.389128412,0.516757788
