Wavelength,Reflectance,Transmittance
1369,0.343764727,0.442419856
1370,0.342402618,0.441435062
1371,0.340892646,0.4401488
1372,0.339294694,0.438547122
1373,0.337572634,0.437025223
1374,0.335749897,0.435620774
1375,0.333761066,0.433876555
1376,0.331673442,0.431806817
1377,0.329388832,0.429876389
1378,0.326947853,0.427954733
1379,0.324320538,0.425704111
1380,0.32154408,0.423445197
1381,0.318554617,0.420892328
1382,0.315381686,0.418039242
1383,0.31199203,0.414879965
1384,0.308369168,0.411336389
1385,0.304610835,0.407862251
1386,0.300685188,0.40423187
1387,0.296587677,0.400385712
1388,0.292273484,0.396349938
1389,0.287905095,0.39250304
1390,0.283418508,0.388446898
1391,0.278708122,0.384074785
1392,0.273973452,0.379464588
1393,0.269099458,0.374589021
1394,0.264249638,0.370036456
1395,0.2592827,0.365292922
1396,0.254380328,0.360545888
1397,0.249442055,0.356000001
1398,0.244621134,0.351398444
1399,0.239777862,0.346506956
1400,0.235053408,0.341771094
1401,0.230393391,0.337193934
1402,0.225883296,0.332723411
1403,0.221436756,0.328241007
1404,0.21716623,0.323780138
1405,0.213028239,0.319391376
1406,0.209077712,0.315321868
1407,0.20525943,0.311363895
1408,0.201609838,0.307383058
1409,0.198135384,0.303638363
1410,0.194841238,0.300098663
1411,0.191716757,0.296483072
1412,0.188745375,0.293114612
1413,0.185958883,0.290146335
1414,0.183331112,0.287311444
1415,0.180862103,0.284539344
1416,0.178518696,0.281951376
1417,0.176354225,0.279792587
1418,0.174300618,0.277533899
1419,0.172380151,0.275240429
1420,0.170560876,0.273131356
1421,0.168849238,0.271049268
1422,0.167285414,0.269212514
1423,0.165838242,0.267740089
1424,0.164436962,0.266224786
1425,0.16315514,0.264567808
1426,0.161959537,0.263159426
1427,0.160839538,0.261797573
1428,0.159818771,0.260380289
1429,0.158849923,0.259288937
1430,0.157973928,0.258634012
1431,0.157155718,0.257684687
1432,0.156392072,0.256683021
1433,0.15568828,0.255834734
1434,0.15506768,0.254971763
1435,0.154487269,0.254260576
1436,0.153956103,0.253733579
1437,0.153471097,0.253155836
1438,0.153047361,0.252623455
1439,0.152663933,0.252154256
1440,0.152323064,0.251660347
1441,0.152017642,0.251324497
1442,0.151766567,0.251214481
1443,0.151542996,0.250898822
1444,0.151352616,0.250435355
1445,0.151191568,0.250309605
1446,0.151072741,0.250330785
1447,0.15097776,0.250233784
1448,0.150911238,0.250274639
1449,0.150863235,0.250340126
1450,0.150845335,0.250303599
1451,0.150846416,0.250311966
1452,0.150861981,0.250514422
1453,0.150910051,0.250623117
1454,0.150987865,0.250506198
1455,0.151087221,0.250598634
1456,0.151202025,0.250890075
1457,0.151359368,0.251097131
1458,0.151539773,0.251213972
1459,0.151765975,0.25156439
1460,0.152036036,0.252053519
1461,0.152342334,0.252473607
1462,0.152679065,0.253046172
1463,0.153068008,0.253624102
1464,0.153517202,0.254031907
1465,0.15399969,0.254495842
1466,0.154505334,0.255104133
1467,0.155087113,0.255928143
1468,0.155728094,0.256768224
1469,0.156389118,0.257663878
1470,0.157119892,0.258881981
1471,0.157893885,0.259991418
1472,0.158692992,0.261019357
1473,0.159509779,0.262038158
1474,0.160394821,0.263163849
1475,0.161343738,0.264191393
1476,0.162287234,0.265329393
1477,0.16326487,0.266649298
1478,0.164265658,0.267833705
1479,0.165279329,0.268903066
1480,0.166318494,0.270146037
1481,0.167398094,0.271451297
1482,0.168488933,0.272810559
1483,0.169598907,0.274236894
1484,0.170711422,0.27571082
1485,0.171839228,0.277310003
1486,0.17298547,0.278736085
1487,0.174145486,0.280157029
1488,0.175299737,0.281539553
1489,0.176471007,0.282703293
1490,0.177653006,0.284125746
1491,0.178830357,0.2857296
1492,0.180019211,0.287225256
1493,0.181228941,0.288862632
1494,0.182440855,0.290275825
1495,0.183662578,0.291449832
1496,0.184867379,0.292787406
1497,0.186057933,0.294037252
1498,0.187288971,0.295451884
1499,0.188547668,0.297106106
1500,0.189767563,0.298595326
1501,0.190981656,0.300034656
1502,0.192225383,0.301520022
1503,0.193468675,0.302988222
1504,0.194680198,0.304455411
1505,0.195899607,0.306000847
1506,0.197138962,0.307448273
1507,0.198362316,0.308758965
1508,0.19956675,0.310153835
1509,0.200782003,0.31160089
1510,0.202012895,0.312992546
1511,0.203231469,0.314426798
1512,0.204425544,0.315788047
1513,0.205639044,0.316996921
1514,0.206852132,0.318326026
1515,0.208038591,0.31974412
1516,0.20920901,0.321077841
1517,0.210372474,0.322403992
1518,0.211551721,0.323741004
1519,0.212733767,0.32495562
1520,0.213875629,0.3263225
1521,0.215018525,0.327815314
1522,0.216194109,0.329125054
1523,0.217321281,0.330460218
1524,0.218436352,0.33189249
1525,0.219556319,0.333102948
1526,0.220655291,0.334301349
1527,0.221763768,0.335593841
1528,0.222849939,0.336719443
1529,0.223930201,0.337883138
1530,0.225036997,0.33925236
1531,0.226107929,0.340526326
1532,0.22716655,0.341630263
1533,0.228222511,0.342770589
1534,0.229252949,0.343991701
1535,0.230292078,0.345123846
1536,0.231324544,0.34618082
1537,0.232321818,0.347370174
1538,0.233305327,0.348644416
1539,0.234304099,0.349741691
1540,0.235277514,0.35083455
1541,0.236256407,0.351906423
1542,0.237263924,0.352809688
1543,0.238232469,0.353861227
1544,0.239165449,0.355085594
1545,0.240105169,0.356087167
1546,0.241048674,0.356927971
1547,0.241977442,0.357978512
1548,0.242889094,0.359086984
1549,0.243798924,0.360064328
1550,0.244704842,0.361073766
1551,0.245600043,0.362106799
1552,0.246495917,0.363073764
1553,0.247352879,0.363963346
1554,0.248180221,0.364842519
1555,0.249022992,0.365917435
1556,0.249849369,0.367022323
1557,0.250672851,0.367881119
1558,0.251510574,0.368847477
1559,0.252321244,0.369785619
1560,0.253106613,0.370402702
1561,0.253885074,0.371157874
1562,0.25465803,0.372116022
1563,0.255419753,0.373060464
1564,0.256162134,0.373875992
1565,0.256905263,0.374718229
1566,0.257641884,0.375745515
1567,0.258375012,0.376661979
1568,0.259102994,0.37742498
1569,0.259819527,0.378247391
1570,0.260535345,0.379166709
1571,0.261239308,0.380017157
1572,0.261929647,0.380808067
1573,0.262612337,0.381518885
1574,0.26327634,0.382188503
1575,0.263954099,0.38288948
1576,0.264646733,0.383466466
1577,0.265299791,0.384146705
1578,0.265929237,0.384965323
1579,0.266580467,0.385694761
1580,0.267220174,0.386359722
1581,0.267851834,0.387073361
1582,0.268496193,0.38784079
1583,0.269137238,0.388532237
1584,0.269762791,0.389145334
1585,0.270376026,0.389855581
1586,0.271000488,0.390620724
1587,0.271615541,0.391324427
1588,0.272196488,0.392069916
1589,0.272791869,0.392755987
1590,0.273407395,0.393297
1591,0.274004499,0.393960205
1592,0.274595057,0.394772587
1593,0.275168815,0.395394759
1594,0.275733973,0.395903883
1595,0.276288859,0.39654031
1596,0.276821633,0.397147282
1597,0.277358836,0.397725665
1598,0.277885892,0.398326893
1599,0.278421858,0.399037568
1600,0.278973026,0.399867931
1601,0.279494272,0.400428544
1602,0.279999237,0.40093191
1603,0.280518353,0.401529867
1604,0.281029653,0.401900407
1605,0.281528478,0.402380427
1606,0.282041534,0.403114213
1607,0.282533683,0.403712328
1608,0.282996068,0.404226473
1609,0.283460554,0.404639407
1610,0.283915802,0.404963593
1611,0.284383444,0.405420127
1612,0.284865188,0.405856375
1613,0.285311764,0.406214441
1614,0.285750664,0.406539779
1615,0.28618458,0.407092117
1616,0.286594781,0.407673006
1617,0.28699313,0.408187305
1618,0.287385708,0.409026431
1619,0.287781767,0.409591466
1620,0.288164481,0.409780485
1621,0.288534509,0.410191158
1622,0.288896937,0.410691812
1623,0.289276445,0.411149327
1624,0.289660771,0.41161478
1625,0.290013751,0.412087188
1626,0.290370461,0.412582084
1627,0.290720562,0.413047736
1628,0.291030103,0.413575097
1629,0.291355065,0.413931853
1630,0.291703529,0.414091853
1631,0.292033015,0.414438797
1632,0.292353316,0.414821717
1633,0.292650573,0.415110857
1634,0.292926357,0.415542988
1635,0.293221636,0.415805959
1636,0.293516027,0.415658775
1637,0.293786586,0.415984845
1638,0.29406316,0.416649841
1639,0.294323662,0.417027407
1640,0.294552083,0.417490674
1641,0.294780164,0.417919661
1642,0.295016544,0.418171781
1643,0.295233619,0.418426738
1644,0.295427934,0.418808219
1645,0.295614807,0.419029211
1646,0.295797977,0.418954783
1647,0.295964476,0.419154724
1648,0.296117547,0.419618654
1649,0.296248237,0.419722962
1650,0.296363815,0.419633613
1651,0.296465942,0.419784825
1652,0.296538215,0.419870089
1653,0.296614494,0.419931233
1654,0.296706066,0.420176757
1655,0.29674181,0.420367101
1656,0.2967253,0.420366041
1657,0.296749804,0.420478579
1658,0.296765714,0.420823854
1659,0.296767131,0.420967014
1660,0.296795587,0.420931858
1661,0.296788628,0.420980117
1662,0.296732514,0.421038618
1663,0.296700974,0.421104441
1664,0.296685157,0.421187867
1665,0.296642141,0.421224217
1666,0.296573438,0.421256277
1667,0.29653202,0.42124877
1668,0.296506258,0.421137038
1669,0.296440068,0.421173018
1670,0.296371844,0.421308843
1671,0.296290466,0.421322845
1672,0.296175287,0.421354057
1673,0.296058258,0.421365702
1674,0.295949145,0.421363702
1675,0.295818248,0.421151462
1676,0.295658255,0.420822988
1677,0.295496251,0.420645005
1678,0.295343951,0.420346823
1679,0.295144808,0.420073787
1680,0.29490834,0.419907103
1681,0.294680548,0.419855413
1682,0.294435917,0.419747367
1683,0.294179102,0.419668387
1684,0.293922346,0.419837766
1685,0.29363341,0.419800246
1686,0.293314188,0.419570642
1687,0.292999276,0.419441814
1688,0.292664743,0.419446821
1689,0.292379467,0.419137009
1690,0.292061882,0.418633083
1691,0.291691349,0.418527772
1692,0.291320997,0.418296474
1693,0.290975381,0.417866939
1694,0.290621026,0.417795009
1695,0.290260998,0.417392207
1696,0.289939005,0.416833791
1697,0.289566209,0.416945593
1698,0.289169345,0.416678826
1699,0.288760881,0.415988601
1700,0.28837071,0.415736885
1701,0.287972478,0.415668861
1702,0.287551784,0.415398403
1703,0.287133515,0.415453433
1704,0.286725911,0.41530497
1705,0.286310993,0.41458503
1706,0.285866458,0.414212376
1707,0.28540118,0.414173741
1708,0.284974517,0.413935307
1709,0.284549035,0.413709929
1710,0.284103411,0.413455891
1711,0.283688872,0.413017915
1712,0.283264486,0.412690084
1713,0.282788316,0.41250991
1714,0.282339861,0.41221384
1715,0.281946237,0.412058496
1716,0.281502239,0.411540119
1717,0.281010987,0.410509566
1718,0.280556083,0.409966448
1719,0.280108051,0.409513206
1720,0.279646597,0.40898182
1721,0.279212224,0.40874341
1722,0.278739919,0.40841181
1723,0.278197088,0.407851573
1724,0.277732758,0.407352788
1725,0.277295795,0.407010427
1726,0.276863935,0.40663096
1727,0.276482616,0.406136636
1728,0.276078245,0.405691746
1729,0.275635349,0.405165621
1730,0.275260495,0.405041072
1731,0.274908087,0.405270217
1732,0.274599036,0.404998123
1733,0.274352195,0.404761866
1734,0.274089127,0.404584846
1735,0.273840662,0.40389087
1736,0.273615212,0.403774598
1737,0.273410091,0.404369215
1738,0.273190268,0.40425608
1739,0.273002996,0.403800603
1740,0.272763367,0.403698551
1741,0.272502421,0.403551788
1742,0.272196675,0.403376775
1743,0.271857863,0.403408771
1744,0.271507283,0.403305871
1745,0.271119154,0.403016047
1746,0.270741441,0.402832631
1747,0.270309301,0.402578599
1748,0.269874468,0.401711171
1749,0.269424496,0.401219841
1750,0.268960681,0.40097811
1751,0.268494045,0.40061923
1752,0.268006106,0.400524411
1753,0.267517534,0.400222058
1754,0.267025863,0.399600832
1755,0.266538301,0.399109482
1756,0.266049808,0.398634323
1757,0.265555857,0.398154274
1758,0.265050936,0.397760086
1759,0.264569431,0.397256125
1760,0.264090833,0.396568176
1761,0.26362162,0.396101152
1762,0.263154477,0.395626217
1763,0.262732895,0.395318837
1764,0.262335488,0.395368926
1765,0.261949708,0.395148248
1766,0.261611681,0.394833249
1767,0.261265609,0.394593809
1768,0.26089798,0.39434263
1769,0.260584373,0.393965825
1770,0.260294261,0.39343585
1771,0.260046601,0.393266772
1772,0.25987566,0.393209054
1773,0.259636508,0.393011902
1774,0.259390076,0.393115945
1775,0.259160616,0.392925666
1776,0.258893789,0.392325489
1777,0.258673774,0.392033057
1778,0.258514418,0.391845152
1779,0.258299471,0.391753963
1780,0.258040392,0.391744991
1781,0.257876732,0.391707125
1782,0.257743324,0.39179548
1783,0.25759732,0.391788274
1784,0.257508714,0.391721527
1785,0.257311594,0.391553912
1786,0.257184071,0.391451147
1787,0.257136798,0.391199678
1788,0.25706068,0.391115743
1789,0.256999715,0.391241305
1790,0.256947314,0.391325827
1791,0.256854398,0.391469593
1792,0.256819534,0.391616265
1793,0.256859177,0.391820448
1794,0.256861573,0.39192221
1795,0.256869124,0.392003065
1796,0.25688208,0.392038451
1797,0.256862705,0.39183703
1798,0.256887123,0.39192111
1799,0.256952246,0.392162881
1800,0.257010066,0.392382401
1801,0.257070433,0.392374633
1802,0.257133952,0.392141902
1803,0.257194864,0.392563476
1804,0.257267766,0.392540399
1805,0.257355459,0.392236845
1806,0.257465266,0.392367383
1807,0.257599361,0.39274994
1808,0.257695543,0.392526183
1809,0.257793325,0.39252308
1810,0.257899643,0.393178338
1811,0.257989248,0.392963849
1812,0.258062355,0.392585118
1813,0.258135042,0.393018009
1814,0.25824847,0.394182286
1815,0.258290404,0.394575945
1816,0.258264381,0.395096187
1817,0.258264964,0.395845358
1818,0.258335915,0.395251413
1819,0.258399056,0.394173122
1820,0.258417965,0.393981476
1821,0.258463481,0.394152274
1822,0.258458381,0.393992128
1823,0.258357445,0.394256379
1824,0.258293364,0.394128531
1825,0.258274296,0.392977766
1826,0.258191188,0.392923357
1827,0.258055815,0.393520742
1828,0.257949868,0.394253002
1829,0.257798559,0.395085251
1830,0.257596802,0.39547623
1831,0.257406538,0.395191923
1832,0.257236553,0.393333189
1833,0.256979834,0.393155148
1834,0.256691481,0.393692375
1835,0.256370676,0.393477345
1836,0.256005791,0.393495464
1837,0.255598929,0.394040442
1838,0.255128373,0.393166063
1839,0.254629746,0.391659568
1840,0.254067338,0.391058727
1841,0.253454514,0.391262993
1842,0.252740319,0.390559697
1843,0.251952756,0.389473037
1844,0.251133293,0.388859055
1845,0.250274691,0.388560581
1846,0.249312734,0.387370628
1847,0.248223948,0.385729344
1848,0.247076747,0.384662642
1849,0.245803793,0.383472093
1850,0.244353533,0.381719524
1851,0.242865283,0.380165811
1852,0.2413789,0.379506598
1853,0.239676864,0.377716939
1854,0.237814085,0.374931046
1855,0.235885618,0.372208009
1856,0.233774635,0.370366282
1857,0.231552316,0.368842019
1858,0.229203538,0.366450331
1859,0.226756607,0.364358745
1860,0.224092831,0.36154688
1861,0.221251662,0.357287872
1862,0.218280465,0.353887103
1863,0.215188941,0.351059511
1864,0.211858523,0.347571876
1865,0.208325925,0.34367443
1866,0.204640275,0.339932443
1867,0.200748881,0.335810568
1868,0.196633974,0.331592608
1869,0.192298138,0.326691672
1870,0.187742497,0.321366436
1871,0.183082653,0.31572014
1872,0.178260917,0.309302992
1873,0.173284026,0.303027649
1874,0.168121452,0.296424513
1875,0.162972623,0.290374991
1876,0.157763398,0.284308936
1877,0.152287846,0.277702699
1878,0.146897002,0.270805768
1879,0.141466169,0.263591388
1880,0.136057682,0.25629773
1881,0.130533673,0.248371228
1882,0.125109749,0.240717944
1883,0.119581139,0.232648229
1884,0.114269648,0.225056539
1885,0.109051689,0.217927575
1886,0.103787452,0.209968648
1887,0.098778498,0.202172307
1888,0.093874616,0.194112959
1889,0.089234679,0.186740367
1890,0.084716712,0.179422942
1891,0.080467385,0.172225628
1892,0.076454306,0.165776744
1893,0.072695374,0.159180345
1894,0.069205675,0.152374431
1895,0.065841064,0.145122614
1896,0.062755788,0.139012761
1897,0.059951229,0.133867358
1898,0.057322749,0.128422189
1899,0.054954356,0.123391557
1900,0.052727621,0.118340114
1901,0.050719247,0.113331854
1902,0.048905205,0.108764578
1903,0.047345866,0.104727413
1904,0.045856573,0.100813603
1905,0.044550219,0.09676556
1906,0.04341363,0.093381621
1907,0.042358774,0.091460992
1908,0.0414076,0.091698573
1909,0.040551175,0.089459751
1910,0.039886954,0.087066567
1911,0.039204435,0.085405041
1912,0.038535141,0.082180288
1913,0.037978272,0.079989392
1914,0.037527314,0.079362824
1915,0.037099208,0.079403379
1916,0.036705974,0.077991691
1917,0.036397562,0.075293092
1918,0.036108545,0.073741217
1919,0.035834827,0.07213059
1920,0.035592486,0.071132494
1921,0.035412939,0.070762408
1922,0.035249487,0.070305969
1923,0.035107288,0.070394327
1924,0.034974896,0.070201988
1925,0.0348633,0.069763176
1926,0.034789443,0.069777891
1927,0.034740308,0.069332642
1928,0.034689426,0.068218766
1929,0.034689682,0.068433004
1930,0.034757794,0.069344537
1931,0.034808627,0.06971401
1932,0.03485579,0.070772255
1933,0.034944598,0.071440125
1934,0.035089964,0.071386232
1935,0.035200938,0.071574952
1936,0.035276157,0.071888479
1937,0.035430047,0.07261407
1938,0.035588011,0.072938444
1939,0.035729081,0.072582796
1940,0.035922564,0.073375308
1941,0.036197723,0.074964223
1942,0.036426809,0.075850334
1943,0.036618571,0.076848004
1944,0.036877703,0.078039263
1945,0.037172112,0.079389005
1946,0.037463836,0.080052445
1947,0.037778742,0.080759454
1948,0.03813478,0.080932698
1949,0.038471108,0.0818707
1950,0.038795523,0.082513682
1951,0.039133841,0.083108778
1952,0.039469937,0.084052424
1953,0.039844277,0.085382056
1954,0.040246625,0.086291396
1955,0.040637121,0.087574509
1956,0.041041502,0.090220271
1957,0.041464752,0.092083281
1958,0.041891854,0.093712724
1959,0.042311236,0.094809236
1960,0.042759897,0.095620152
1961,0.043242025,0.095818593
1962,0.043727811,0.096781412
1963,0.044231771,0.097544512
1964,0.044720806,0.098517509
1965,0.04520822,0.099890989
1966,0.045720987,0.101520002
1967,0.046234179,0.103387671
1968,0.046754148,0.104950962
1969,0.047281878,0.106611625
1970,0.047849298,0.10861451
1971,0.048417581,0.110363225
1972,0.048979696,0.11160962
1973,0.049567663,0.113214973
1974,0.050193509,0.115466944
1975,0.050809507,0.116923086
1976,0.05143565,0.118007632
1977,0.052052955,0.118996933
1978,0.052653316,0.119259259
1979,0.053289203,0.120144529
1980,0.053950099,0.121064161
1981,0.054595604,0.122220558
1982,0.055246436,0.123620754
1983,0.055917134,0.125574404
1984,0.056592474,0.127123913
1985,0.05726336,0.128524319
1986,0.057932148,0.130269272
1987,0.058598155,0.131988812
1988,0.059302916,0.133973738
1989,0.060031499,0.136734489
1990,0.060736252,0.138757819
1991,0.061441188,0.140339799
1992,0.06218409,0.14216806
1993,0.062936683,0.143942848
1994,0.063681972,0.145705522
1995,0.064411174,0.146801997
1996,0.065171306,0.147580349
1997,0.065921111,0.148709153
1998,0.066637672,0.149196976
1999,0.067355411,0.150236736
2000,0.06807619,0.151653619
2001,0.068827049,0.153443182
2002,0.069573576,0.156253564
2003,0.070315583,0.157730069
2004,0.071101067,0.158636708
2005,0.071875491,0.159984715
2006,0.072639382,0.16111422
2007,0.073367345,0.160988711
2008,0.074115939,0.162105004
2009,0.074880442,0.164102169
2010,0.075638328,0.166026589
2011,0.076395816,0.168591382
2012,0.077135361,0.170148965
2013,0.077861572,0.171365872
2014,0.078605138,0.172878127
2015,0.079365057,0.173541538
2016,0.080085326,0.174724229
2017,0.080792684,0.176232853
2018,0.081501458,0.178745083
2019,0.082211719,0.180202641
2020,0.082885844,0.181120181
2021,0.083579244,0.182514313
2022,0.084310442,0.183830196
2023,0.085006713,0.185280528
2024,0.085678246,0.187320065
2025,0.086344163,0.188701727
2026,0.08699791,0.189380771
2027,0.087658077,0.190682827
2028,0.088296014,0.192436584
2029,0.088949664,0.193522718
2030,0.089611348,0.194457847
2031,0.090302688,0.195673842
2032,0.09094416,0.196474353
2033,0.091589115,0.196106548
2034,0.092187436,0.197091769
2035,0.092719527,0.199046645
2036,0.093297576,0.200206704
2037,0.09387329,0.201662749
2038,0.094443479,0.202711568
2039,0.095036689,0.202835597
2040,0.095610128,0.203605958
2041,0.096155106,0.205172951
2042,0.096708249,0.205857231
2043,0.097261445,0.206261035
2044,0.09781576,0.206084122
2045,0.098365905,0.207415819
2046,0.098917952,0.209017307
2047,0.099460418,0.210206671
2048,0.099998528,0.212425586
2049,0.10053258,0.214183516
2050,0.10105844,0.215341238
2051,0.10158391,0.216252511
2052,0.102083812,0.217166551
2053,0.102622815,0.218384809
2054,0.103177606,0.21907375
2055,0.103735123,0.21981819
2056,0.104304831,0.220989353
2057,0.104916195,0.222553109
2058,0.105485545,0.223737962
2059,0.106034465,0.224588456
2060,0.106610433,0.225093117
2061,0.107183269,0.225073395
2062,0.107765106,0.226093801
2063,0.10836482,0.227401363
2064,0.108964702,0.228237802
2065,0.109574293,0.229829392
2066,0.110171315,0.23098643
2067,0.110748824,0.230721279
2068,0.11135948,0.231469255
2069,0.111997475,0.232932493
2070,0.112602758,0.234673284
2071,0.113223623,0.236001253
2072,0.113876993,0.237680411
2073,0.114500626,0.238487073
2074,0.115108934,0.238695512
2075,0.115709344,0.239131936
2076,0.116299402,0.239069244
2077,0.116895686,0.239424689
2078,0.117473724,0.239778281
2079,0.118065108,0.240441575
2080,0.118675952,0.241439336
2081,0.119276287,0.242399159
2082,0.119883792,0.243603532
2083,0.120467547,0.244724341
2084,0.121028539,0.245527252
2085,0.121601387,0.246970822
2086,0.122169231,0.248169006
2087,0.122729542,0.24976294
2088,0.12327717,0.250434399
2089,0.123819532,0.250495832
2090,0.124367497,0.251086042
2091,0.124902354,0.251434815
2092,0.125440537,0.251591161
2093,0.125993526,0.251136184
2094,0.126532638,0.252215324
2095,0.127046197,0.254537423
2096,0.12758032,0.255710065
2097,0.128143645,0.257637443
2098,0.128676782,0.259182857
2099,0.129198548,0.259620806
2100,0.129718103,0.259477961
2101,0.130233926,0.259972551
2102,0.130718756,0.260868487
2103,0.13123468,0.262179036
2104,0.13177758,0.263952666
2105,0.132296755,0.264841714
2106,0.132804241,0.265439277
2107,0.133325864,0.267078666
2108,0.133843853,0.269314363
2109,0.13436662,0.269862563
2110,0.134934049,0.270359414
2111,0.135444594,0.27127774
2112,0.135880978,0.270738722
2113,0.136385205,0.270511687
2114,0.136910218,0.2713309
2115,0.137428277,0.271703899
2116,0.1379134,0.272705381
2117,0.138438645,0.273584638
2118,0.138906176,0.273778347
2119,0.139282518,0.274292517
2120,0.139726373,0.275037979
2121,0.140218152,0.274148311
2122,0.140658547,0.275244308
2123,0.141061121,0.279181489
2124,0.141501169,0.280707214
2125,0.141963982,0.281459305
2126,0.142380948,0.282300569
2127,0.142792354,0.282072301
2128,0.143208384,0.282263738
2129,0.143615482,0.28275867
2130,0.143969398,0.283275564
2131,0.144340654,0.283963599
2132,0.144732165,0.283020313
2133,0.145055801,0.28310033
2134,0.145298449,0.283189984
2135,0.145611728,0.283821082
2136,0.145928027,0.285325737
2137,0.146243946,0.285706274
2138,0.146585883,0.285247339
2139,0.146914492,0.286026108
2140,0.147243914,0.287281921
2141,0.14754559,0.287741135
2142,0.147826903,0.288651109
2143,0.148123983,0.289341045
2144,0.148402023,0.289432263
2145,0.148691172,0.289126669
2146,0.149020823,0.287956509
2147,0.149315494,0.288544364
2148,0.14955058,0.289800102
2149,0.149792181,0.289760432
2150,0.150071394,0.289933214
2151,0.150361685,0.291225959
2152,0.150616834,0.291783655
2153,0.150903937,0.290435956
2154,0.151145937,0.291327005
2155,0.151320455,0.294463389
2156,0.151521347,0.295638984
2157,0.151730926,0.296382892
2158,0.151942932,0.29723114
2159,0.152177608,0.297432734
2160,0.152347688,0.297740516
2161,0.152457569,0.298714323
2162,0.152627543,0.298840497
2163,0.15276838,0.297476305
2164,0.152935364,0.297248278
2165,0.153175921,0.29735108
2166,0.153412678,0.297751629
2167,0.153576317,0.297688951
2168,0.153701383,0.297491029
2169,0.153867839,0.297026453
2170,0.15400958,0.294966552
2171,0.154217217,0.295149946
2172,0.154507531,0.296710718
2173,0.154712272,0.297647713
2174,0.154883653,0.299020101
2175,0.155099833,0.300583165
2176,0.155310098,0.303359634
2177,0.155499865,0.303465107
2178,0.155693347,0.301381354
2179,0.155932228,0.301704407
2180,0.156175511,0.3023293
2181,0.15639602,0.301670165
2182,0.156657582,0.301456788
2183,0.156919829,0.302029917
2184,0.157165685,0.301443124
2185,0.157362909,0.300836101
2186,0.157609544,0.30259961
2187,0.157874225,0.303685043
2188,0.158178212,0.303134404
2189,0.158477059,0.303137481
2190,0.158726681,0.30399844
2191,0.158993491,0.306015728
2192,0.159245788,0.3069457
2193,0.159417184,0.308076827
2194,0.159639027,0.308775938
2195,0.159902267,0.308984984
2196,0.16015843,0.309327984
2197,0.160424651,0.309495988
2198,0.16065876,0.309498723
2199,0.160886458,0.308785375
2200,0.161129854,0.308943705
2201,0.161366798,0.310081356
2202,0.161564313,0.310491064
2203,0.161775262,0.30981464
2204,0.161968204,0.310816023
2205,0.162098994,0.31311233
2206,0.162217087,0.314963321
2207,0.16248142,0.314230996
2208,0.162715013,0.314089592
2209,0.162814899,0.312916132
2210,0.162942802,0.309814982
2211,0.163070047,0.308966892
2212,0.163110472,0.310204021
2213,0.163204988,0.311751595
2214,0.163384306,0.314130045
2215,0.163494592,0.314749489
2216,0.163552781,0.316292067
2217,0.16360735,0.316682119
2218,0.163672027,0.313722116
2219,0.163708292,0.313906657
2220,0.163706225,0.317303403
2221,0.163703818,0.31763573
2222,0.163699526,0.316403651
2223,0.163655068,0.316694489
2224,0.163562919,0.317300589
2225,0.163503786,0.316293049
2226,0.163515717,0.313882328
2227,0.163393192,0.313893802
2228,0.163223405,0.31422046
2229,0.162990674,0.314226966
2230,0.162727032,0.314437278
2231,0.162428426,0.316180565
2232,0.162180539,0.315718293
2233,0.161972337,0.313665096
2234,0.161660622,0.312859212
2235,0.161301151,0.312828374
2236,0.160944838,0.312098271
2237,0.160577583,0.31020414
2238,0.160154801,0.308879925
2239,0.159689772,0.307566456
2240,0.159241526,0.30736273
2241,0.158781051,0.307828613
2242,0.158280113,0.307323166
2243,0.157759514,0.307281119
2244,0.157226508,0.307410279
2245,0.156631232,0.307747624
2246,0.156065805,0.306007686
2247,0.155541261,0.302232063
2248,0.154970055,0.301622876
2249,0.154382791,0.301740588
2250,0.153764363,0.300295666
2251,0.153086373,0.300984087
2252,0.152448426,0.30099116
2253,0.151820051,0.296679338
2254,0.151163428,0.295180406
2255,0.150485812,0.296425372
2256,0.149860191,0.29813685
2257,0.149179605,0.297727984
2258,0.148491207,0.298593633
2259,0.147901119,0.29775102
2260,0.147285587,0.294803545
2261,0.146600213,0.293440479
2262,0.145963495,0.293581669
2263,0.145312065,0.293225466
2264,0.14462165,0.29446431
2265,0.143938961,0.293905901
2266,0.143274958,0.292083253
2267,0.142631616,0.290917886
2268,0.141963059,0.28984544
2269,0.141332787,0.287907453
2270,0.140743669,0.283853754
2271,0.140165155,0.283726343
2272,0.139625288,0.286616957
2273,0.139035504,0.286758721
2274,0.138405799,0.288396419
2275,0.137860813,0.288706688
2276,0.13737461,0.284926562
2277,0.136794017,0.283361194
2278,0.136186551,0.28508344
2279,0.135662214,0.283785578
2280,0.135114108,0.27982091
2281,0.134540465,0.278306062
2282,0.134045043,0.276458341
2283,0.133552236,0.274713846
2284,0.132998261,0.274349424
2285,0.132447989,0.274153707
2286,0.131964562,0.273616781
2287,0.131442565,0.274065653
2288,0.130918349,0.273651476
2289,0.130361622,0.272650704
2290,0.129778175,0.271509939
2291,0.129264343,0.271002978
2292,0.128668985,0.2708756
2293,0.128071149,0.269964521
2294,0.127570343,0.26839567
2295,0.126963212,0.267357211
2296,0.126326658,0.266927429
2297,0.125699452,0.265885158
2298,0.125054113,0.265850994
2299,0.124368232,0.266467925
2300,0.123758908,0.265500934
