"","DayofYear","Hour","ThermalT","Stem","Leaf","Root"
"5327",311,21,2725.45393592741,-0.0010554950517622,0.00102572203473156,0.0223395246487413
"5328",311,22,2725.71810259408,-0.00105592280298386,0.00102529203070085,0.0223338778391428
"5329",311,23,2725.97073024499,-0.00105634200509708,0.00102486791933893,0.0223283239122929
"5330",312,0,2726.13989691165,-0.00105670319335483,0.00102448335189938,0.0223233903508915
"5331",312,1,2726.2938757477,-0.00105705533826638,0.00102410559663609,0.022318562691456
"5332",312,2,2726.43620055142,-0.00105740082890157,0.00102373299779215,0.0223138149399452
"5333",312,3,2726.57119932416,-0.00105774236306885,0.00102336362873594,0.0223091170632646
"5334",312,4,2726.70369932416,-0.00105808281364202,0.00102299540244837,0.0223044366601676
"5335",312,5,2726.8386980969,-0.00105842510105884,0.00102262618107731,0.0222997405693277
"5336",312,6,2726.98102290062,-0.00105877206521483,0.0010222538850675,0.0222949964503327
"5337",312,7,2727.13500173667,-0.00105912632905036,0.00102187660324688,0.0222901743904781
"5338",312,8,2727.30416840334,-0.00105949019595878,0.00102149274071475,0.0222852485629656
"5339",312,9,2727.49102167336,-0.00105986537164788,0.00102110110958252,0.0222801989630311
"5340",312,10,2727.6968550067,-0.00106025287866197,0.00102070100813622,0.0222750130603261
"5341",312,11,2727.92166840334,-0.00106065290986738,0.00102029229871742,0.022269687248358
"5342",312,12,2728.16416840334,-0.00106106472514282,0.00101987545453636,0.022264227833986
"5343",312,13,2728.42185623396,-0.00106148663104382,0.00101945156035203,0.0222586512996132
"5344",312,14,2728.6911980969,-0.0010619160631017,0.00101902225762976,0.0222529836190882
"5345",312,15,2728.96786599083,-0.00106234977547925,0.00101858963220377,0.0222472585316202
"5346",312,16,2729.2470326575,-0.00106278411686611,0.00101815605341854,0.0222415148618355
"5347",312,17,2729.52370055142,-0.00106321536538447,0.00101772399218189,0.0222357931681327
"5348",312,18,2729.79304241437,-0.00106364016654191,0.00101729583887723,0.0222301321360679
"5349",312,19,2730.05073024499,-0.00106405568588705,0.00101687367034746,0.0222245652747568
"5350",312,20,2730.29323024499,-0.00106445987205339,0.00101645908619374,0.0222191182605271
"5351",312,21,2730.51804364163,-0.00106485156588524,0.00101605310485486,0.0222138072530729
"5352",312,22,2730.72387697496,-0.00106523051433516,0.00101565611921536,0.0222086382518087
"5353",312,23,2730.91073024499,-0.00106559730796653,0.00101526790708486,0.0222036073901345
"5354",313,0,2730.91073024499,-0.00106582871647187,0.00101498126794922,0.0222001324361814
"5355",313,1,2730.91073024499,-0.00106605161048023,0.00101470196405014,0.0221967661154596
"5356",313,2,2730.91073024499,-0.00106626824447907,0.00101442816751956,0.0221934809318319
"5357",313,3,2730.91073024499,-0.00106648111499723,0.00101415779204053,0.0221902458989469
"5358",313,4,2730.91073024499,-0.00106669285205058,0.00101388860246282,0.0221870280684434
"5359",313,5,2730.91073024499,-0.00106690612694882,0.00101361831654148,0.0221837938738606
"5360",313,6,2730.91073024499,-0.00106712356414506,0.00101334470372452,0.0221805104057077
"5361",313,7,2730.91073024499,-0.00106734764284913,0.00101306568726791,0.0221771467552907
"5362",313,8,2730.91073024499,-0.00106758062257881,0.00101277947298911,0.0221736755330013
"5363",313,9,2730.91073024499,-0.00106782428095932,0.00101248466386081,0.0221700746497716
"5364",313,10,2730.91073024499,-0.00106807981410184,0.0010121803669674,0.022166329232529
"5365",313,11,2730.91824446694,-0.00106834765959654,0.00101186630296171,0.0221624335294576
"5366",313,12,2730.95178613361,-0.0010686273432607,0.00101154288701513,0.0221583924630363
"5367",313,13,2731.00767807374,-0.00106891740393123,0.0010112112587431,0.0221542224167368
"5368",313,14,2731.0807199819,-0.00106921543209792,0.0010108732406251,0.0221499508683175
"5369",313,15,2731.16454281065,-0.00106951824095652,0.00101053121651224,0.0221456146359984
"5370",313,16,2731.25204281065,-0.00106982215362917,0.00101018793746746,0.0221412567812512
"5371",313,17,2731.33586563941,-0.00107012337687745,0.00100984628377059,0.0221369225313637
"5372",313,18,2731.40890754757,-0.00107041848911185,0.00100950901043329,0.0221326548295488
"5373",313,19,2731.4647994877,-0.00107070462035724,0.00100917848485801,0.022128490307372
"5374",313,20,2731.49834115437,-0.00107097973619608,0.00100885649117834,0.0221244562079464
"5375",313,21,2731.50585537632,-0.00107124273972645,0.0010085441170862,0.0221205686694231
"5376",313,22,2731.50585537632,-0.00107149345949694,0.00100824172050952,0.0221168323916516
"5377",313,23,2731.50585537632,-0.00107173255239707,0.0010079489664945,0.0221132414455951
"5378",314,0,2731.50585537632,-0.00107199404947167,0.0010076402491417,0.0221094115684124
"5379",314,1,2731.50585537632,-0.00107225066782347,0.00100733553206573,0.0221056419359448
"5380",314,2,2731.50585537632,-0.00107250365296778,0.00100703386216235,0.0221019180142567
