psmsl_id,noaa_id,noaa_name
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
2324,8635750,Lewisetta
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
299,8638610,Sewells Point
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
399,8638660,"PORTSMOUTH, NORFOLK NAVAL SHIPYARD"
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1635,8638863,Chesapeake Bay Bridge Tunnel
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
1636,8651370,Duck
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2325,8652587,Oregon Inlet Marina
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
2294,8654400,Cape Hatteras Fishing Pier
