time,leaf.temp,leaf.par,leaf.vpd,leaf.atm_press,leaf.ca_conc,leaf.wind,A,cc,ci,rd,lim,ri,rs,rb
2005-05-25 04:30:00, 8.360010e+00,      5.3610,  0.07593313,   101325.00,    407.1382,  2.30100005, 0.066460870,   40.289226,   40.289226, 0.327119793,           3,           0, 8.947418e+01,           0
2005-05-25 05:00:00, 8.360010e+00,     28.2500,  0.06712926,   101325.00,    407.1276,  2.52900006, 1.650414647,   34.472512,   34.472512, 0.327119793,           3,           0, 2.533848e+01,           0
2005-05-25 05:30:00, 8.459985e+00,     26.2400,  0.06647901,   101325.00,    406.6743,  2.34499993, 1.509843166,   34.593352,   34.593352, 0.331334833,           3,           0, 2.701623e+01,           0
2005-05-25 06:00:00, 8.510004e+00,     37.4300,  0.06225824,   101325.00,    406.6743,  2.44299997, 2.246647622,   33.975143,   33.975143, 0.333462227,           3,           0, 1.985338e+01,           0
2005-05-25 06:30:00, 8.610010e+00,     74.2000,  0.06604037,   101325.00,    412.0212,  2.68999999, 4.453428240,   33.611328,   33.611328, 0.337753187,           3,           0, 1.126985e+01,           0
2005-05-25 07:00:00, 8.649988e+00,    110.2000,  0.07856577,   101325.00,    411.7765,  2.17599999, 6.154933832,   33.238512,   33.238512, 0.339482586,           3,           0, 8.503127e+00,           0
2005-05-25 07:30:00, 8.950006e+00,    279.4000,  0.07330665,   101325.00,    408.1248,  1.91899995, 8.947943299,   32.762020,   32.762020, 0.352720909,           2,           0, 5.922364e+00,           0
2005-05-25 08:00:00, 8.939996e+00,    206.4000,  0.07898021,   101325.00,    409.7490,  2.51900001, 8.564887566,   32.873941,   32.873941, 0.352271753,           3,           0, 6.225158e+00,           0
2005-05-25 08:30:00, 9.080011e+00,    346.0000,  0.08666488,   101325.00,    408.1248,  2.98699993, 9.042447015,   32.660413,   32.660413, 0.358601947,           2,           0, 5.929779e+00,           0
2005-05-25 09:00:00, 9.159998e+00,    361.7000,  0.08132561,   101325.00,    408.1248,  2.55500008, 9.113291273,   32.700470,   32.700470, 0.362264430,           2,           0, 5.856571e+00,           0
2005-05-25 09:30:00, 9.550012e+00,    461.5000,  0.10973389,   101325.00,    402.4570,  3.46399999, 9.351062301,   32.031318,   32.031318, 0.380613201,           2,           0, 5.770231e+00,           0
2005-05-25 10:00:00, 9.339990e+00,    426.1000,  0.10231164,   101325.00,    407.7503,  2.80899999, 9.238921715,   32.511288,   32.511288, 0.370630481,           2,           0, 5.877904e+00,           0
2005-05-25 10:30:00, 9.360010e+00,    324.6000,  0.09773961,   101325.00,    408.1248,  2.64400001, 9.263845306,   32.576467,   32.576467, 0.371571725,           2,           0, 5.843957e+00,           0
2005-05-25 11:00:00, 9.270013e+00,    223.4000,  0.08661383,   101325.00,    407.0005,  2.39899998, 8.941896811,   32.583588,   32.583588, 0.367357375,           3,           0, 5.970874e+00,           0
2005-05-25 11:30:00, 8.999994e+00,    218.8000,  0.07700282,   101325.00,    409.7490,  2.71500002, 8.747790761,   32.880116,   32.880116, 0.354971753,           3,           0, 6.090645e+00,           0
2005-05-25 12:00:00, 8.929987e+00,    300.3000,  0.07663895,   101325.00,    408.1248,  2.81799994, 8.928624227,   32.737115,   32.737115, 0.351823119,           2,           0, 5.952384e+00,           0
2005-05-25 12:30:00, 9.070001e+00,    275.6000,  0.07043974,   101325.00,    408.1248,  2.62800008, 9.048911904,   32.782225,   32.782225, 0.358145988,           2,           0, 5.842509e+00,           0
2005-05-25 13:00:00, 9.240015e+00,    266.5000,  0.06891728,   101325.00,    408.5126,  2.78599997, 9.194779015,   32.823101,   32.823101, 0.365962247,           2,           0, 5.748764e+00,           0
2005-05-25 13:30:00, 9.439996e+00,    225.9000,  0.07103716,   101325.00,    410.2390,  2.45200006, 9.087060998,   32.961156,   32.961156, 0.375354028,           3,           0, 5.841939e+00,           0
2005-05-25 14:00:00, 9.469995e+00,    199.3000,  0.07355357,   101325.00,    408.9700,  2.62000001, 8.733966498,   32.860636,   32.860636, 0.376781529,           3,           0, 6.058297e+00,           0
2005-05-25 14:30:00, 9.550012e+00,    234.2000,  0.07514392,   101325.00,    408.1248,  2.74900007, 9.234630992,   32.754835,   32.754835, 0.380613201,           3,           0, 5.743304e+00,           0
2005-05-25 15:00:00, 9.589990e+00,    165.9000,  0.08013026,   101325.00,    409.3490,  2.55300011, 8.115865850,   32.888171,   32.888171, 0.382540732,           3,           0, 6.527954e+00,           0
2005-05-25 15:30:00, 9.619989e+00,    128.0000,  0.07669710,   101325.00,    411.1719,  2.07999998, 6.965375973,   33.154831,   33.154831, 0.383992899,           3,           0, 7.533614e+00,           0
2005-05-25 16:00:00, 9.760004e+00,    131.1000,  0.09072981,   101325.00,    411.1719,  2.12800007, 7.096469473,   33.049131,   33.049131, 0.390836639,           3,           0, 7.486320e+00,           0
2005-05-25 16:30:00, 9.890009e+00,     91.6000,  0.11715294,   101325.00,    411.1719,  2.60700001, 5.347574510,   33.078774,   33.078774, 0.397289268,           3,           0, 9.900488e+00,           0
2005-05-25 17:00:00, 9.839990e+00,     79.1000,  0.13500380,   101325.00,    411.1719,  2.90399999, 4.680102112,   33.071483,   33.071483, 0.394795414,           3,           0, 1.132210e+01,           0
2005-05-25 17:30:00, 9.679987e+00,     33.7900,  0.12874657,   101325.00,    408.3725,  2.33800004, 1.936775515,   34.039002,   34.039002, 0.386912163,           3,           0, 2.337445e+01,           0
2005-05-25 18:00:00, 9.200006e+00,     16.1100,  0.09319505,   101325.00,    408.3126,  2.51600009, 0.779283564,   36.017058,   36.017058, 0.364109080,           3,           0, 4.238821e+01,           0
2005-05-25 18:30:00, 9.080011e+00,     13.2800,  0.07164294,   101325.00,    408.2920,  2.46299990, 0.590270850,   36.701493,   36.701493, 0.358601947,           3,           0, 4.878740e+01,           0
2005-05-25 19:00:00, 9.040002e+00,      0.0000,  0.07029701,   101325.00,    408.2920,  2.90200007,-0.356782654,   41.370189,   41.370189, 0.356782654,           0,           0, 2.740948e+02,           0
2005-05-25 19:30:00, 8.980005e+00,      0.0000,  0.06771688,   101325.00,    407.9233,  2.36999996,-0.354070127,   41.332829,   41.332829, 0.354070127,           0,           0, 2.719231e+02,           0
2005-05-25 20:00:00, 9.040002e+00,      0.0000,  0.06453497,   101325.00,    408.2920,  2.09300000,-0.356782654,   41.370189,   41.370189, 0.356782654,           0,           0, 2.766624e+02,           0
2005-05-25 20:30:00, 9.089990e+00,      0.0000,  0.06359713,   101325.00,    408.6925,  1.85800003,-0.359057040,   41.410766,   41.410766, 0.359057040,           0,           0, 2.798536e+02,           0
2005-05-25 21:00:00, 9.170007e+00,      0.0000,  0.06161679,   101325.00,    409.1187,  2.14199990,-0.362725147,   41.453957,   41.453957, 0.362725147,           0,           0, 2.856598e+02,           0
2005-05-25 21:30:00, 9.290002e+00,      0.0000,  0.06915019,   101325.00,    409.5149,  2.56600010,-0.368289662,   41.494101,   41.494101, 0.368289662,           0,           0, 2.899249e+02,           0
2005-05-25 22:00:00, 9.339990e+00,      0.0000,  0.08231973,   101325.00,    409.9120,  2.25599998,-0.370630481,   41.534336,   41.534336, 0.370630481,           0,           0, 2.864509e+02,           0
2005-05-25 22:30:00, 9.249994e+00,      0.0000,  0.08182134,   101325.00,    410.2992,  2.40099995,-0.366425810,   41.573569,   41.573569, 0.366425810,           0,           0, 2.800406e+02,           0
2005-05-25 23:00:00, 9.159998e+00,      0.0000,  0.06970766,   101325.00,    410.7629,  2.27300000,-0.362264430,   41.620549,   41.620549, 0.362264430,           0,           0, 2.791154e+02,           0
2005-05-25 23:30:00, 9.159998e+00,      0.0000,  0.06622224,   101325.00,    411.1379,  2.30499999,-0.362264430,   41.658549,   41.658549, 0.362264430,           0,           0, 2.802600e+02,           0
2005-05-26 00:00:00, 9.179987e+00,      0.0000,  0.06398502,   101325.00,    411.3957,  2.08900002,-0.363184989,   41.684667,   41.684667, 0.363184989,           0,           0, 2.823161e+02,           0
2005-05-26 00:30:00, 9.230005e+00,      0.0000,  0.06186694,   101325.00,    411.6274,  1.82200001,-0.365497802,   41.708144,   41.708144, 0.365497802,           0,           0, 2.864590e+02,           0
2005-05-26 01:00:00, 9.330011e+00,      0.0000,  0.05993543,   101325.00,    411.6586,  1.50200001,-0.370162101,   41.711308,   41.711308, 0.370162101,           0,           0, 2.946028e+02,           0
2005-05-26 01:30:00, 9.350000e+00,      0.0000,  0.05883952,   101325.00,    411.8275,  1.49499995,-0.371100833,   41.728421,   41.728421, 0.371100833,           0,           0, 2.964384e+02,           0
2005-05-26 02:00:00, 9.379999e+00,      0.0000,  0.05660037,   101325.00,    412.1575,  1.23400002,-0.372513693,   41.761859,   41.761859, 0.372513693,           0,           0, 2.994486e+02,           0
2005-05-26 02:30:00, 9.469995e+00,      0.0000,  0.05457201,   101325.00,    412.1327,  1.61800002,-0.376781529,   41.759347,   41.759347, 0.376781529,           0,           0, 3.078260e+02,           0
2005-05-26 03:00:00, 9.649988e+00,      0.0000,  0.05403661,   101325.00,    412.4437,  1.53299999,-0.385450038,   41.790856,   41.790856, 0.385450038,           0,           0, 3.234957e+02,           0
2005-05-26 03:30:00, 9.869989e+00,      0.0000,  0.05362298,   101325.00,    412.2767,  2.11500003,-0.396289422,   41.773941,   41.773941, 0.396289422,           0,           0, 3.464251e+02,           0
2005-05-26 04:00:00, 1.016000e+01,      0.0000,  0.05219102,   101325.00,    410.7502,  2.58000007,-0.410996523,   41.619266,   41.619266, 0.410996523,           0,           0, 3.876397e+02,           0
2005-05-26 04:30:00, 1.036999e+01,      9.8500,  0.05419019,   101325.00,    410.1353,  2.59100006, 0.281029401,   38.534930,   38.534930, 0.421948929,           3,           0, 6.633014e+01,           0
2005-05-26 05:00:00, 1.054000e+01,     38.2300,  0.05608411,   101325.00,    409.5886,  2.28600004, 2.173429116,   34.349866,   34.349866, 0.431006261,           3,           0, 2.029679e+01,           0
2005-05-26 05:30:00, 1.070999e+01,    105.7000,  0.05801322,   101325.00,    411.1719,  2.46300005, 6.064587403,   33.402442,   33.402442, 0.440234501,           3,           0, 8.400757e+00,           0
2005-05-26 06:00:00, 1.095999e+01,    222.1000,  0.06947443,   101325.00,    407.7422,  2.66699992, 9.802454125,   32.781208,   32.781208, 0.454125154,           3,           0, 5.369630e+00,           0
2005-05-26 06:30:00, 1.124999e+01,    212.7000,  0.08686324,   101325.00,    411.6985,  2.22000003, 9.757388855,   33.001360,   33.001360, 0.470722283,           3,           0, 5.508670e+00,           0
2005-05-26 07:00:00, 1.126000e+01,    124.3000,  0.09360723,   101325.00,    408.1407,  1.84700002, 6.926925188,   32.858727,   32.858727, 0.471304539,           3,           0, 7.565609e+00,           0
2005-05-26 07:30:00, 1.139999e+01,    147.3000,  0.09853010,   101325.00,    399.4628,  1.25399998, 7.855505255,   32.047592,   32.047592, 0.479513649,           3,           0, 6.617788e+00,           0
2005-05-26 08:00:00, 1.164001e+01,    128.5000,  0.11930867,   101325.00,    400.1299,  1.26699996, 7.086341144,   32.043155,   32.043155, 0.493880353,           3,           0, 7.398789e+00,           0
2005-05-26 08:30:00, 1.177001e+01,    170.3000,  0.13970427,   101325.00,    390.0968,  1.01099998, 8.656505239,   30.990788,   30.990788, 0.501817279,           3,           0, 6.082240e+00,           0
2005-05-26 09:00:00, 1.214999e+01,    222.9000,  0.15885529,   101325.00,    387.0582,  1.18100003,10.122123040,   30.570166,   30.570166, 0.525651148,           3,           0, 5.270268e+00,           0
2005-05-26 09:30:00, 1.267999e+01,    388.9000,  0.21295749,   101325.00,    379.5650,  1.30399997,11.602508682,   29.598435,   29.598435, 0.560511924,           2,           0, 4.710789e+00,           0
2005-05-26 10:00:00, 1.335000e+01,    548.4000,  0.28695563,   101325.00,    378.9760,  1.84199995,12.060423651,   29.099108,   29.099108, 0.607353980,           2,           0, 4.756784e+00,           0
2005-05-26 10:30:00, 1.398000e+01,    649.2000,  0.38210983,   101325.00,    380.1860,  2.17400006,12.456495347,   28.571096,   28.571096, 0.654296431,           2,           0, 4.927710e+00,           0
2005-05-26 11:00:00, 1.411999e+01,    613.1000,  0.42431921,   101325.00,    379.2290,  2.35799990,12.467620923,   28.189974,   28.189974, 0.665113906,           2,           0, 5.063896e+00,           0
2005-05-26 11:30:00, 1.458001e+01,    413.4000,  0.47039377,   101325.00,    378.4330,  2.37300001,12.743892046,   27.847137,   27.847137, 0.701661645,           2,           0, 5.081019e+00,           0
2005-05-26 12:00:00, 1.430001e+01,    350.0000,  0.43582986,   101325.00,    377.4170,  2.29000002,12.560219678,   27.996070,   27.996070, 0.679233709,           2,           0, 5.031623e+00,           0
2005-05-26 12:30:00, 1.394000e+01,    270.0000,  0.35719846,   101325.00,    377.5980,  1.58099996,11.401969166,   28.598495,   28.598495, 0.651230693,           3,           0, 5.226772e+00,           0
2005-05-26 13:00:00, 1.386001e+01,    228.8000,  0.35534628,   101325.00,    377.9900,  1.80899999,10.493183679,   28.672346,   28.672346, 0.645136123,           3,           0, 5.659386e+00,           0
2005-05-26 13:30:00, 1.397000e+01,    212.0000,  0.38345920,   101325.00,    377.5380,  1.73899995,10.026329286,   28.472515,   28.472515, 0.653528329,           3,           0, 6.017664e+00,           0
2005-05-26 14:00:00, 1.399001e+01,    263.2000,  0.37755884,   101325.00,    377.0820,  1.37999999,11.265396751,   28.421213,   28.421213, 0.655065254,           3,           0, 5.358580e+00,           0
2005-05-26 14:30:00, 1.449999e+01,    422.2000,  0.43158713,   101325.00,    376.9960,  1.46099998,12.735053340,   28.036383,   28.036383, 0.695194228,           2,           0, 4.922359e+00,           0
2005-05-26 15:00:00, 1.477999e+01,    333.9000,  0.47314142,   101325.00,    375.9990,  1.41000001,12.503019848,   27.702289,   27.702289, 0.718028413,           3,           0, 5.128694e+00,           0
2005-05-26 15:30:00, 1.479000e+01,    258.4000,  0.47344714,   101325.00,    375.6860,  1.02799997,11.229020295,   27.738831,   27.738831, 0.718855250,           3,           0, 5.673081e+00,           0
2005-05-26 16:00:00, 1.457000e+01,    165.1000,  0.40032349,   101325.00,    375.7200,  0.95100000, 8.370612158,   28.434732,   28.434732, 0.700850059,           3,           0, 7.100065e+00,           0
2005-05-26 16:30:00, 1.411001e+01,    166.2000,  0.30311932,   101325.00,    375.2650,  0.56300003, 8.482686101,   28.978945,   28.978945, 0.664338060,           3,           0, 6.577003e+00,           0
2005-05-26 17:00:00, 1.427001e+01,    177.8000,  0.28835986,   101325.00,    375.1190,  0.40600001, 8.937880386,   29.051003,   29.051003, 0.676864516,           3,           0, 6.182107e+00,           0
2005-05-26 17:30:00, 1.416000e+01,     70.4000,  0.25881177,   101325.00,    378.0990,  0.64200001, 3.730914641,   30.153557,   30.153557, 0.668231637,           3,           0, 1.348639e+01,           0
2005-05-26 18:00:00, 1.386999e+01,     50.4900,  0.21112381,   101325.00,    381.3910,  0.32199999, 2.593556101,   31.086404,   31.086404, 0.645893976,           3,           0, 1.797533e+01,           0
2005-05-26 18:30:00, 1.363000e+01,     16.8100,  0.18128462,   101325.00,    383.8910,  0.47399999, 0.505361548,   34.587297,   34.587297, 0.627866556,           3,           0, 5.261197e+01,           0
2005-05-26 19:00:00, 1.339999e+01,      0.0000,  0.16011191,   101325.00,    386.3940,  0.51399999,-0.610975181,   39.151373,   39.151373, 0.610975181,           0,           0,-1.035189e+03,           0
2005-05-26 19:30:00, 1.320999e+01,      0.0000,  0.14901411,   101325.00,    387.7430,  0.68299999,-0.597305209,   39.288059,   39.288059, 0.597305209,           0,           0,-1.324471e+03,           0
2005-05-26 20:00:00, 1.304000e+01,      0.0000,  0.13684036,   101325.00,    392.5350,  0.42900001,-0.585291225,   39.773609,   39.773609, 0.585291225,           0,           0,-2.036819e+03,           0
2005-05-26 20:30:00, 1.289999e+01,      0.0000,  0.11771127,   101325.00,    397.1650,  0.82300001,-0.575547262,   40.242742,   40.242742, 0.575547262,           0,           0,-3.022481e+03,           0
2005-05-26 21:00:00, 1.277001e+01,      0.0000,  0.11080302,   101325.00,    399.0110,  0.83700002,-0.566624076,   40.429791,   40.429791, 0.566624076,           0,           0,-5.964079e+03,           0
2005-05-26 21:30:00, 1.266000e+01,      0.0000,  0.10413897,   101325.00,    400.9830,  0.77200001,-0.559162395,   40.629603,   40.629603, 0.559162395,           0,           0,-3.613397e+04,           0
2005-05-26 22:00:00, 1.261999e+01,      0.0000,  0.09947713,   101325.00,    400.4390,  1.11899998,-0.556469527,   40.574481,   40.574481, 0.556469527,           0,           0,-3.959199e+04,           0
2005-05-26 22:30:00, 1.261999e+01,      0.0000,  0.10240289,   101325.00,    400.5740,  0.71499999,-0.556469527,   40.588161,   40.588161, 0.556469527,           0,           0,-2.925193e+06,           0
2005-05-26 23:00:00, 1.254000e+01,      0.0000,  0.11205279,   101325.00,    401.5890,  0.74400000,-0.551118750,   40.691006,   40.691006, 0.551118750,           0,           0, 5.120026e+03,           0
2005-05-26 23:30:00, 1.248000e+01,      0.0000,  0.11016228,   101325.00,    404.9490,  1.17699999,-0.547133862,   41.031458,   41.031458, 0.547133862,           0,           0, 2.971826e+03,           0
2005-05-27 00:00:00, 1.242001e+01,      0.0000,  0.12127890,   101325.00,    402.3610,  1.25000000,-0.543173493,   40.769229,   40.769229, 0.543173493,           0,           0, 2.334003e+03,           0
2005-05-27 00:30:00, 1.242001e+01,      0.0000,  0.14726717,   101325.00,    406.9380,  1.26599995,-0.543173493,   41.232992,   41.232992, 0.543173493,           0,           0, 1.384382e+03,           0
2005-05-27 01:00:00, 1.214999e+01,      0.0000,  0.13474336,   101325.00,    409.1850,  1.45599998,-0.525651148,   41.460671,   41.460671, 0.525651148,           0,           0, 9.987845e+02,           0
2005-05-27 01:30:00, 1.164999e+01,      0.0000,  0.10703716,   101325.00,    409.1160,  1.41900004,-0.494485707,   41.453680,   41.453680, 0.494485707,           0,           0, 7.277894e+02,           0
2005-05-27 02:00:00, 1.111001e+01,      0.0000,  0.08738302,   101325.00,    409.4920,  1.22900005,-0.462645535,   41.491777,   41.491777, 0.462645535,           0,           0, 5.459246e+02,           0
2005-05-27 02:30:00, 1.069000e+01,      0.0000,  0.07338545,   101325.00,    406.3860,  1.11399996,-0.439140286,   41.177063,   41.177063, 0.439140286,           0,           0, 4.734627e+02,           0
2005-05-27 03:00:00, 1.064999e+01,      0.0000,  0.06291761,   101325.00,    403.7470,  1.30900000,-0.436957433,   40.909664,   40.909664, 0.436957433,           0,           0, 4.919084e+02,           0
2005-05-27 03:30:00, 1.080001e+01,      0.0000,  0.05965942,   101325.00,    405.4990,  1.50300002,-0.445192668,   41.087188,   41.087188, 0.445192668,           0,           0, 5.284596e+02,           0
2005-05-27 04:00:00, 1.052999e+01,      0.0000,  0.06114180,   101325.00,    406.1950,  1.21900001,-0.430468240,   41.157709,   41.157709, 0.430468240,           0,           0, 4.565580e+02,           0
2005-05-27 04:30:00, 1.027999e+01,     24.6700,  0.05762281,   101325.00,    405.7680,  0.94200002, 1.294038776,   34.861594,   34.861594, 0.417223501,           3,           0, 2.980533e+01,           0
2005-05-27 05:00:00, 1.039999e+01,     86.2000,  0.05303617,   101325.00,    404.3150,  0.95199998, 5.046885547,   32.990104,   32.990104, 0.423534655,           3,           0, 9.749577e+00,           0
2005-05-27 05:30:00, 1.132000e+01,    285.0000,  0.05236076,   101325.00,    401.7820,  1.07399996,10.807428322,   32.371253,   32.371253, 0.474807781,           3,           0, 4.759606e+00,           0
2005-05-27 06:00:00, 1.267001e+01,    320.3000,  0.09980436,   101325.00,    397.2750,  1.23399998,11.889949898,   31.721415,   31.721415, 0.559837846,           3,           0, 4.426479e+00,           0
2005-05-27 06:30:00, 1.455001e+01,    635.4000,  0.31685907,   101325.00,    392.8800,  1.69999995,13.362192474,   30.091239,   30.091239, 0.699231536,           2,           0, 4.485723e+00,           0
2005-05-27 07:00:00, 1.626101e+01,    841.0000,  0.53141162,   101325.00,    390.4490,  1.64199997,14.338850183,   28.626916,   28.626916, 0.848177959,           2,           0, 4.704147e+00,           0
2005-05-27 07:30:00, 1.770001e+01,    937.0000,  0.72377393,   101325.00,    387.4510,  1.59600004,14.848954852,   27.261742,   27.261742, 0.988820388,           2,           0, 4.983454e+00,           0
2005-05-27 08:00:00, 1.879000e+01,   1205.0000,  0.89059357,   101325.00,    385.2220,  1.88500001,14.945480920,   26.076166,   26.076166, 1.102996997,           2,           0, 5.347363e+00,           0
2005-05-27 08:30:00, 1.995999e+01,   1374.0000,  1.06133655,   101325.00,    383.8350,  1.69300002,14.879511622,   24.992221,   24.992221, 1.230154769,           2,           0, 5.762158e+00,           0
2005-05-27 09:00:00, 2.108999e+01,   1524.0000,  1.27743811,   101325.00,    381.5870,  2.19899998,14.056338490,   23.421233,   23.421233, 1.353741769,           3,           0, 6.689037e+00,           0
2005-05-27 09:30:00, 2.211999e+01,   1653.0000,  1.44209753,   101325.00,    381.1020,  1.94200001,13.140470308,   22.524297,   22.524297, 1.462843283,           3,           0, 7.553215e+00,           0
2005-05-27 10:00:00, 2.305001e+01,   1755.0000,  1.61923376,   101325.00,    379.9400,  2.00699998,12.090494665,   21.422110,   21.422110, 1.554552291,           3,           0, 8.711400e+00,           0
2005-05-27 10:30:00, 2.372000e+01,   1832.0000,  1.75534204,   101325.00,    378.1020,  2.16499999,11.242030877,   20.525269,   20.525269, 1.614457846,           3,           0, 9.758766e+00,           0
2005-05-27 11:00:00, 2.458001e+01,   1888.0001,  1.94474292,   101325.00,    377.9940,  2.27600000,10.105441003,   19.399909,   19.399909, 1.681252017,           3,           0, 1.153659e+01,           0
2005-05-27 11:30:00, 2.544000e+01,   1903.0001,  2.10489136,   101325.00,    377.3470,  2.20799988, 9.122115906,   18.776620,   18.776620, 1.734067142,           3,           0, 1.315732e+01,           0
2005-05-27 12:00:00, 2.591000e+01,   1912.0000,  2.28018750,   101325.00,    376.8190,  2.49500008, 8.153333126,   17.290423,   17.290423, 1.756133899,           3,           0, 1.580456e+01,           0
2005-05-27 12:30:00, 2.661999e+01,   1875.0000,  2.46079150,   101325.00,    379.2500,  3.00999992, 7.234473726,   16.483659,   16.483659, 1.779484287,           3,           0, 1.870980e+01,           0
2005-05-27 13:00:00, 2.686999e+01,   1768.0000,  2.45467969,   101325.00,    379.3230,  2.66899997, 7.289283354,   17.164253,   17.164253, 1.784719304,           3,           0, 1.799945e+01,           0
2005-05-27 13:30:00, 2.714001e+01,   1513.0000,  2.48449365,   101325.00,    379.1260,  2.46200006, 7.123768316,   17.388167,   17.388167, 1.788582553,           3,           0, 1.820649e+01,           0
2005-05-27 14:00:00, 2.688000e+01,   1045.0000,  2.39442676,   101325.00,    377.7540,  2.23199999, 7.429537396,   17.957484,   17.957484, 1.784895834,           3,           0, 1.686910e+01,           0
2005-05-27 14:30:00, 2.717001e+01,   1096.0000,  2.43364697,   101325.00,    376.6300,  1.98399998, 7.234520123,   18.012014,   18.012014, 1.788896179,           3,           0, 1.718024e+01,           0
2005-05-27 15:00:00, 2.782000e+01,   1291.0001,  2.58593384,   101325.00,    376.8810,  2.36100007, 6.611837287,   17.542088,   17.542088, 1.789988245,           3,           0, 1.926035e+01,           0
2005-05-27 15:30:00, 2.751000e+01,    951.0000,  2.54657568,   101325.00,    375.1560,  2.58299999, 6.670069212,   17.305447,   17.305447, 1.790828070,           3,           0, 1.914940e+01,           0
2005-05-27 16:00:00, 2.745001e+01,    943.0000,  2.50063721,   101325.00,    374.6630,  2.58000002, 6.856465581,   17.712150,   17.712150, 1.790704081,           3,           0, 1.821799e+01,           0
2005-05-27 16:30:00, 2.699001e+01,    713.0000,  2.37852710,   101325.00,    374.9490,  3.05400014, 7.274759127,   18.315101,   18.315101, 1.786667314,           3,           0, 1.668380e+01,           0
2005-05-27 17:00:00, 2.670001e+01,    531.6000,  2.30223608,   101325.00,    376.1100,  2.44900001, 7.410586032,   18.820959,   18.820959, 1.781332180,           3,           0, 1.605487e+01,           0
2005-05-27 17:30:00, 2.554000e+01,    139.1000,  2.04042493,   101325.00,    377.4140,  2.63799997, 4.226197679,   22.163304,   22.163304, 1.739185180,           3,           0, 2.346660e+01,           0
2005-05-27 18:00:00, 2.477001e+01,    128.9000,  1.85958313,   101325.00,    380.5600,  1.97999994, 4.176845637,   23.308946,   23.308946, 1.694216769,           3,           0, 2.252277e+01,           0
2005-05-27 18:30:00, 2.441000e+01,     65.1300,  1.80317151,   101325.00,    382.7850,  2.02700011, 1.737057959,   27.251900,   27.251900, 1.669070592,           3,           0, 4.095634e+01,           0
2005-05-27 19:00:00, 2.330999e+01,      0.0000,  1.61532666,   101325.00,    384.8900,  1.62700004,-1.578510678,   38.998980,   38.998980, 1.578510678,           0,           0,-2.608879e+02,           0
2005-05-27 19:30:00, 2.229000e+01,      0.0000,  1.43930554,   101325.00,    383.8170,  1.72400002,-1.480206185,   38.890258,   38.890258, 1.480206185,           0,           0,-2.572754e+02,           0
2005-05-27 20:00:00, 2.092999e+01,      0.0000,  1.24386243,   101325.00,    383.8880,  1.26000002,-1.336372481,   38.897451,   38.897451, 1.336372481,           0,           0,-2.930475e+02,           0
2005-05-27 20:30:00, 1.932000e+01,      0.0000,  1.01617322,   101325.00,    386.0200,  0.99000002,-1.160211127,   39.113476,   39.113476, 1.160211127,           0,           0,-3.676712e+02,           0
2005-05-27 21:00:00, 1.807000e+01,      0.0000,  0.83032068,   101325.00,    387.1440,  1.34000005,-1.026947345,   39.227367,   39.227367, 1.026947345,           0,           0,-4.328625e+02,           0
2005-05-27 21:30:00, 1.714001e+01,      0.0000,  0.70466040,   101325.00,    386.6090,  0.95800001,-0.932558906,   39.173157,   39.173157, 0.932558906,           0,           0,-5.147572e+02,           0
2005-05-27 22:00:00, 1.663000e+01,      0.0000,  0.63048755,   101325.00,    386.1820,  0.75100001,-0.882984650,   39.129890,   39.129890, 0.882984650,           0,           0,-5.542713e+02,           0
2005-05-27 22:30:00, 1.574001e+01,      0.0000,  0.56845453,   101325.00,    384.1620,  0.18600000,-0.800618957,   38.925215,   38.925215, 0.800618957,           0,           0,-9.949221e+02,           0
2005-05-27 23:00:00, 1.542001e+01,      0.0000,  0.54585468,   101325.00,    383.2170,  0.12500000,-0.772353636,   38.829463,   38.829463, 0.772353636,           0,           0,-1.349061e+03,           0
2005-05-27 23:30:00, 1.517001e+01,      0.0000,  0.49726907,   101325.00,    385.2790,  0.17900000,-0.750781511,   39.038396,   39.038396, 0.750781511,           0,           0,-1.361662e+03,           0
2005-05-28 00:00:00, 1.522000e+01,      0.0000,  0.47981635,   101325.00,    406.6760,  0.51500001,-0.755058921,   41.206446,   41.206446, 0.755058921,           0,           0,-2.591474e+03,           0
2005-05-28 00:30:00, 1.398000e+01,      0.0000,  0.33894257,   101325.00,    398.7150,  0.88400001,-0.654296431,   40.399797,   40.399797, 0.654296431,           0,           0,-1.495849e+05,           0
2005-05-28 01:00:00, 1.314001e+01,      0.0000,  0.26639554,   101325.00,    402.5840,  0.58500000,-0.592334836,   40.791824,   40.791824, 0.592334836,           0,           0, 1.619973e+03,           0
2005-05-28 01:30:00, 1.314999e+01,      0.0000,  0.26656946,   101325.00,    404.4610,  0.88400001,-0.593041545,   40.982010,   40.982010, 0.593041545,           0,           0, 1.539182e+03,           0
2005-05-28 02:00:00, 1.297000e+01,      0.0000,  0.25746063,   101325.00,    412.2420,  1.01900003,-0.580402146,   41.770420,   41.770420, 0.580402146,           0,           0, 1.022468e+03,           0
2005-05-28 02:30:00, 1.252999e+01,      0.0000,  0.23559245,   101325.00,    409.3930,  1.16400002,-0.550452219,   41.481745,   41.481745, 0.550452219,           0,           0, 7.813955e+02,           0
2005-05-28 03:00:00, 1.233001e+01,      0.0000,  0.21529070,   101325.00,    407.1320,  1.12200000,-0.537278739,   41.252650,   41.252650, 0.537278739,           0,           0, 7.584877e+02,           0
