"","DayofYear","Hour","ThermalT","Stem","Leaf","Root","Rhizome","Grain","LAI","SoilEvaporation","CanopyTrans"
"5221",307,11,3560.25041563615,16.5287226658185,1.35947361971893,2.99670743696871,0.64200366931047,0,1.7749850872463,0.412315906243683,1.04999365099563
"5222",307,12,3560.94416563615,16.5478128883406,1.36173266188108,2.99861689511947,0.641711937756724,0,1.77793458629585,0.431177864110454,1.11404788918122
"5223",307,13,3561.65103239896,16.5662926839968,1.36389029076547,3.00042051538752,0.641414892890661,0,1.78075167596796,0.410686447411569,1.17542535076253
"5224",307,14,3562.36796400787,16.5828465055846,1.36577084991281,3.00193075175312,0.641113739858644,0,1.78320701191107,0.352597202327266,1.22275129013089
"5225",307,15,3563.09122264353,16.5958041767264,1.36715442988347,3.00290975152616,0.640810029528922,0,1.78501347124896,0.261598420826134,1.23351103276709
"5226",307,16,3563.8166393102,16.6030475529378,1.36776479201662,3.00305549858759,0.640505537515726,0,1.78581038534015,0.145957188940885,1.14503094619085
"5227",307,17,3564.53989794586,16.6022134243207,1.36729562792954,3.00203090020611,0.640202115305448,0,1.78519782526839,0.0267711633368167,0.574808655481959
"5228",307,18,3565.25682955477,16.5986772497953,1.36645179640812,3.00062242057285,0.639901531689031,0,1.78409608387014,1.11184586218587e-06,0.376537737993884
"5229",307,19,3565.96369631758,16.5951988282828,1.36560229816997,2.99923548793611,0.63960532484981,0,1.78298694377174,1.10381457816758e-06,0.400278036583031
"5230",307,20,3566.65744631758,16.5917880992339,1.36475863693735,2.99787507711215,0.639314683122787,0,1.7818854247096,1.09290081199987e-06,0.415354637592964
"5231",307,21,3567.33592152377,16.5884526689816,1.36392555188374,2.99654454714529,0.639030366396383,0,1.78079771434501,1.07988909868038e-06,0.420902404941708
"5232",307,22,3567.9980048571,16.5851954353112,1.36310519844478,2.99524519660879,0.638752672278569,0,1.77972662690402,1.06571680672096e-06,0.41692665054433
"5233",307,23,3568.64369631758,16.5820141895193,1.36229819012247,2.9939762295768,0.638481443750062,0,1.77867296340029,1.05140504297852e-06,0.404195190441722
"5234",308,0,3569.28786298424,16.5788405871246,1.36149258108481,2.99271055461621,0.638210912931537,0,1.77762112686058,7.88774551455063e-07,0.371051426234366
"5235",308,1,3569.91425298552,16.575746551313,1.36070240846563,2.99147680155121,0.637947193732918,0,1.77658944474843,7.7687852790842e-07,0.343731523320568
"5236",308,2,3570.5270024717,16.5727120190159,1.35992466286692,2.99026705666339,0.637688607537533,0,1.77557398786913,7.67751652790356e-07,0.312950895838839
"5237",308,3,3571.13117717161,16.5697139628653,1.35915594920189,2.98907225969482,0.637433234003797,0,1.77457032345667,7.62060480993895e-07,0.280602703692019
"5238",308,4,3571.73242717161,16.566727463567,1.35839302773352,2.98788266537341,0.637179013777307,0,1.77357422157616,7.60235315513922e-07,0.248417908899088
"5239",308,5,3572.33660187152,16.5637262461347,1.3576343365092,2.98668820661323,0.636923844319287,0,1.77258364287757,7.6244135664341e-07,0.217969934327164
"5240",308,6,3572.9493513577,16.5606815624298,1.35688502083447,2.98547860979757,0.636665672929444,0,1.771605305285,7.68567605300272e-07,0.190724399998289
"5241",308,7,3573.57574135898,16.5602046908169,1.35648728447238,2.98462641451943,0.636402592249294,0,1.77108600421057,0.0261780423963487,0.291479887085659
"5242",308,8,3574.21990802564,16.5678279658331,1.35714826751829,2.98492760687798,0.636132942260437,0,1.77194901106293,0.148015270210637,0.772902975805606
"5243",308,9,3574.88477605761,16.5811783968394,1.35854865519499,2.98603400674866,0.635855419167246,0,1.77377741523823,0.266256286320245,0.861024807789867
"5244",308,10,3575.57185939094,16.5981694434785,1.36040919200216,2.98764052445709,0.635569186029319,0,1.7762066091844,0.358505147724894,0.909320636572496
